pitcher_id,pitcher_name,season,level_name,opp_1b_2b,opp_2b_3b,games,total_opps,sb,cs,attempts,attempt_rate,success_rate,sb_rate,post2022,year_rel
572406,Sam Wolff,2019,AA,19,8,17,27,5,1,6,0.2222222222222222,0.8333333333333334,0.1851851851851851,0,-3
572971,Dallas Keuchel,2019,AA,7,4,1,11,0,0,0,0.0,,0.0,0,-3
591611,Johan Belisario,2019,AA,43,22,18,65,1,2,3,0.0461538461538461,0.3333333333333333,0.0153846153846153,0,-3
592189,Yordy Cabrera,2019,AA,37,25,28,62,7,0,7,0.1129032258064516,1.0,0.1129032258064516,0,-3
592329,Jason García,2019,AA,41,18,10,59,3,0,3,0.0508474576271186,1.0,0.0508474576271186,0,-3
592411,Ben Holmes,2019,AA,17,6,5,23,2,0,2,0.0869565217391304,1.0,0.0869565217391304,0,-3
592422,Jason Hursh,2019,AA,25,21,20,46,4,0,4,0.0869565217391304,1.0,0.0869565217391304,0,-3
592438,Chase Johnson,2019,AA,43,22,24,65,2,3,5,0.0769230769230769,0.4,0.0307692307692307,0,-3
592630,Ronald Peña,2019,AA,23,12,17,35,4,1,5,0.1428571428571428,0.8,0.1142857142857142,0,-3
592831,Konner Wade,2019,AA,58,29,16,87,5,1,6,0.0689655172413793,0.8333333333333334,0.057471264367816,0,-3
592848,Zack Weiss,2019,AA,15,10,9,25,4,1,5,0.2,0.8,0.16,0,-3
593163,Carlos Navas,2019,AA,15,13,15,28,3,0,3,0.1071428571428571,1.0,0.1071428571428571,0,-3
593468,Claudio Custodio,2019,AA,49,25,25,74,2,1,3,0.0405405405405405,0.6666666666666666,0.027027027027027,0,-3
593574,Luis González,2019,AA,8,6,8,14,1,0,1,0.0714285714285714,1.0,0.0714285714285714,0,-3
593580,Dario Beltre,2019,AA,49,26,25,75,7,2,9,0.12,0.7777777777777778,0.0933333333333333,0,-3
593633,Victor Payano,2019,AA,12,7,11,19,3,1,4,0.2105263157894736,0.75,0.1578947368421052,0,-3
593977,Johendí Jiminian,2019,AA,74,39,26,113,12,1,13,0.1150442477876106,0.9230769230769232,0.1061946902654867,0,-3
594580,Sam Moll,2019,AA,34,19,25,53,2,1,3,0.0566037735849056,0.6666666666666666,0.0377358490566037,0,-3
594747,Logan Bawcom,2019,AA,8,8,5,16,2,0,2,0.125,1.0,0.125,0,-3
594891,Aaron Kurcz,2019,AA,8,4,10,12,2,0,2,0.1666666666666666,1.0,0.1666666666666666,0,-3
594985,Ben Rowen,2019,AA,11,8,6,19,3,0,3,0.1578947368421052,1.0,0.1578947368421052,0,-3
595237,Ryan Halstead,2019,AA,29,21,18,50,8,2,10,0.2,0.8,0.16,0,-3
595255,Mitch Horacek,2019,AA,28,15,21,43,4,2,6,0.1395348837209302,0.6666666666666666,0.0930232558139534,0,-3
595263,Mickey Jannis,2019,AA,90,58,20,148,11,2,13,0.0878378378378378,0.8461538461538461,0.0743243243243243,0,-3
595389,David Roseboom,2019,AA,17,7,7,24,2,1,3,0.125,0.6666666666666666,0.0833333333333333,0,-3
595926,Jason Creasy,2019,AA,20,13,11,33,4,0,4,0.1212121212121212,1.0,0.1212121212121212,0,-3
595966,John Gorman,2019,AA,42,20,32,62,4,2,6,0.0967741935483871,0.6666666666666666,0.064516129032258,0,-3
595988,Heath Holder,2019,AA,47,18,24,65,0,1,1,0.0153846153846153,0.0,0.0,0,-3
595995,Andrew Istler,2019,AA,7,5,5,12,1,0,1,0.0833333333333333,1.0,0.0833333333333333,0,-3
596035,Reggie McClain,2019,AA,14,6,3,20,0,0,0,0.0,,0.0,0,-3
596111,Jordan Stephens,2019,AA,12,6,7,18,2,0,2,0.1111111111111111,1.0,0.1111111111111111,0,-3
600011,Daniel McGrath,2019,AA,68,28,22,96,5,5,10,0.1041666666666666,0.5,0.0520833333333333,0,-3
600355,Tyler Herb,2019,AA,31,13,10,44,9,0,9,0.2045454545454545,1.0,0.2045454545454545,0,-3
602929,Markus Solbach,2019,AA,25,9,7,34,2,0,2,0.0588235294117647,1.0,0.0588235294117647,0,-3
605184,Trey Cochran-Gill,2019,AA,44,22,29,66,2,1,3,0.0454545454545454,0.6666666666666666,0.0303030303030303,0,-3
605232,Brandon Finnegan,2019,AA,10,3,7,13,4,1,5,0.3846153846153846,0.8,0.3076923076923077,0,-3
605255,Brett Graves,2019,AA,18,15,21,33,3,0,3,0.0909090909090909,1.0,0.0909090909090909,0,-3
605356,Tyler Mapes,2019,AA,87,52,25,139,15,3,18,0.1294964028776978,0.8333333333333334,0.1079136690647482,0,-3
605368,Mason McCullough,2019,AA,6,4,4,10,0,0,0,0.0,,0.0,0,-3
605448,Bradley Roney,2019,AA,11,7,11,18,1,0,1,0.0555555555555555,1.0,0.0555555555555555,0,-3
605495,Wyatt Strahan,2019,AA,45,32,28,77,8,1,9,0.1168831168831168,0.8888888888888888,0.1038961038961039,0,-3
605521,Art Warren,2019,AA,17,10,14,27,6,0,6,0.2222222222222222,1.0,0.2222222222222222,0,-3
606160,Rafael Montero,2019,AA,8,5,5,13,1,0,1,0.0769230769230769,1.0,0.0769230769230769,0,-3
606190,Jorgan Cavanerio,2019,AA,13,7,6,20,0,0,0,0.0,,0.0,0,-3
606208,Luis Lugo,2019,AA,38,20,12,58,6,3,9,0.1551724137931034,0.6666666666666666,0.1034482758620689,0,-3
606227,Yoel Espinal,2019,AA,27,23,23,50,6,0,6,0.12,1.0,0.12,0,-3
606291,Mauricio Cabrera,2019,AA,46,28,34,74,8,2,10,0.1351351351351351,0.8,0.1081081081081081,0,-3
606303,Joel Payamps,2019,AA,15,10,7,25,6,0,6,0.24,1.0,0.24,0,-3
606467,Richelson Peña,2019,AA,16,5,8,21,0,0,0,0.0,,0.0,0,-3
606478,Pedro Araújo,2019,AA,22,10,18,32,1,2,3,0.09375,0.3333333333333333,0.03125,0,-3
606939,Aaron Brown,2019,AA,44,20,31,64,5,0,5,0.078125,1.0,0.078125,0,-3
606981,Darin Gillies,2019,AA,18,8,10,26,3,0,3,0.1153846153846153,1.0,0.1153846153846153,0,-3
606996,Kyle Hart,2019,AA,30,12,9,42,5,1,6,0.1428571428571428,0.8333333333333334,0.119047619047619,0,-3
607030,Adam McCreery,2019,AA,11,3,8,14,1,0,1,0.0714285714285714,1.0,0.0714285714285714,0,-3
607080,Joel Seddon,2019,AA,11,6,4,17,0,0,0,0.0,,0.0,0,-3
607170,Brady Dragmire,2019,AA,14,7,5,21,2,1,3,0.1428571428571428,0.6666666666666666,0.0952380952380952,0,-3
607179,Jordan Weems,2019,AA,36,18,22,54,4,2,6,0.1111111111111111,0.6666666666666666,0.074074074074074,0,-3
607200,Erick Fedde,2019,AA,17,7,5,24,4,0,4,0.1666666666666666,1.0,0.1666666666666666,0,-3
607215,Eric Skoglund,2019,AA,8,8,2,16,2,0,2,0.125,1.0,0.125,0,-3
607222,Tanner Chleborad,2019,AA,12,9,9,21,0,0,0,0.0,,0.0,0,-3
607225,Jordan Foley,2019,AA,43,31,32,74,9,2,11,0.1486486486486486,0.8181818181818182,0.1216216216216216,0,-3
607391,Chris Mazza,2019,AA,16,6,4,22,3,0,3,0.1363636363636363,1.0,0.1363636363636363,0,-3
607555,Taylor Guilbeau,2019,AA,24,9,18,33,1,1,2,0.0606060606060606,0.5,0.0303030303030303,0,-3
607588,Jordan Johnson,2019,AA,27,21,9,48,6,0,6,0.125,1.0,0.125,0,-3
607692,Travis Radke,2019,AA,18,8,15,26,0,1,1,0.0384615384615384,0.0,0.0,0,-3
607751,Matt Tomshaw,2019,AA,28,20,12,48,1,0,1,0.0208333333333333,1.0,0.0208333333333333,0,-3
607755,Andrew Vasquez,2019,AA,16,8,13,24,1,0,1,0.0416666666666666,1.0,0.0416666666666666,0,-3
607895,Fernando Perez,2019,AA,8,5,3,13,1,0,1,0.0769230769230769,1.0,0.0769230769230769,0,-3
608167,Jonathan Aro,2019,AA,29,18,16,47,3,1,4,0.0851063829787234,0.75,0.0638297872340425,0,-3
608323,Sean Brady,2019,AA,110,56,25,166,10,1,11,0.0662650602409638,0.9090909090909092,0.0602409638554216,0,-3
608335,Kyle Funkhouser,2019,AA,14,2,4,16,2,0,2,0.125,1.0,0.125,0,-3
608381,Walker Weickel,2019,AA,36,29,30,65,3,1,4,0.0615384615384615,0.75,0.0461538461538461,0,-3
612792,Jesús Castillo,2019,AA,67,28,29,95,2,2,4,0.0421052631578947,0.5,0.0210526315789473,0,-3
612797,Erick Leal,2019,AA,27,27,11,54,3,0,3,0.0555555555555555,1.0,0.0555555555555555,0,-3
620396,Miguel Aguilar,2019,AA,12,8,14,20,0,1,1,0.05,0.0,0.0,0,-3
620440,Jairo Beras,2019,AA,22,11,14,33,5,0,5,0.1515151515151515,1.0,0.1515151515151515,0,-3
620978,Liarvis Breto,2019,AA,8,5,7,13,2,0,2,0.1538461538461538,1.0,0.1538461538461538,0,-3
620982,Ricardo Pinto,2019,AA,14,6,4,20,2,0,2,0.1,1.0,0.1,0,-3
620986,Jefferson Medina,2019,AA,16,10,9,26,4,0,4,0.1538461538461538,1.0,0.1538461538461538,0,-3
621048,Nolan Long,2019,AA,36,21,27,57,4,1,5,0.087719298245614,0.8,0.0701754385964912,0,-3
621050,Josh Graham,2019,AA,27,16,24,43,9,0,9,0.2093023255813953,1.0,0.2093023255813953,0,-3
621058,Andrew Moore,2019,AA,10,5,6,15,5,1,6,0.4,0.8333333333333334,0.3333333333333333,0,-3
621074,Michael Rucker,2019,AA,51,31,29,82,1,2,3,0.0365853658536585,0.3333333333333333,0.0121951219512195,0,-3
621076,James Kaprielian,2019,AA,10,6,6,16,2,0,2,0.125,1.0,0.125,0,-3
621078,Brady Lail,2019,AA,10,4,9,14,2,2,4,0.2857142857142857,0.5,0.1428571428571428,0,-3
621079,Collin Wiles,2019,AA,15,8,7,23,5,0,5,0.217391304347826,1.0,0.217391304347826,0,-3
621082,Jacob Lemoine,2019,AA,18,6,13,24,2,1,3,0.125,0.6666666666666666,0.0833333333333333,0,-3
621086,James Marvel,2019,AA,53,26,16,79,3,1,4,0.050632911392405,0.75,0.0379746835443038,0,-3
621088,Bryan Bonnell,2019,AA,26,20,25,46,2,1,3,0.0652173913043478,0.6666666666666666,0.0434782608695652,0,-3
621089,José Mesa Jr.,2019,AA,9,8,6,17,1,1,2,0.1176470588235294,0.5,0.0588235294117647,0,-3
621098,Eric Hanhold,2019,AA,7,5,6,12,0,1,1,0.0833333333333333,0.0,0.0,0,-3
621127,Andrew Sopko,2019,AA,14,4,6,18,1,1,2,0.1111111111111111,0.5,0.0555555555555555,0,-3
621132,Kieran Lovegrove,2019,AA,10,7,9,17,1,0,1,0.0588235294117647,1.0,0.0588235294117647,0,-3
621139,Brooks Kriske,2019,AA,28,16,22,44,7,0,7,0.1590909090909091,1.0,0.1590909090909091,0,-3
621143,Jackson McClelland,2019,AA,26,15,20,41,3,2,5,0.1219512195121951,0.6,0.073170731707317,0,-3
621153,Kevin McCanna,2019,AA,44,21,19,65,5,0,5,0.0769230769230769,1.0,0.0769230769230769,0,-3
621154,Luc Rennie,2019,AA,8,7,3,15,1,0,1,0.0666666666666666,1.0,0.0666666666666666,0,-3
621256,Joe Shaw,2019,AA,37,21,19,58,5,0,5,0.0862068965517241,1.0,0.0862068965517241,0,-3
621259,Brody Koerner,2019,AA,22,10,6,32,2,1,3,0.09375,0.6666666666666666,0.0625,0,-3
621333,Ivan Pelaez,2019,AA,42,18,25,60,2,0,2,0.0333333333333333,1.0,0.0333333333333333,0,-3
621343,Matt Tenuta,2019,AA,21,14,18,35,6,0,6,0.1714285714285714,1.0,0.1714285714285714,0,-3
621346,Ty Culbreth,2019,AA,54,27,17,81,3,2,5,0.0617283950617283,0.6,0.037037037037037,0,-3
621348,Sam Clay,2019,AA,36,24,24,60,1,0,1,0.0166666666666666,1.0,0.0166666666666666,0,-3
621356,Jordan Minch,2019,AA,31,30,27,61,5,0,5,0.081967213114754,1.0,0.081967213114754,0,-3
621383,Tanner Banks,2019,AA,80,30,26,110,10,2,12,0.109090909090909,0.8333333333333334,0.0909090909090909,0,-3
621591,Alfred Gutierrez,2019,AA,86,35,27,121,7,3,10,0.0826446280991735,0.7,0.0578512396694214,0,-3
621593,Anthony Castro,2019,AA,68,29,25,97,16,4,20,0.2061855670103092,0.8,0.1649484536082474,0,-3
622063,Jack Wynkoop,2019,AA,83,38,24,121,8,2,10,0.0826446280991735,0.8,0.0661157024793388,0,-3
622088,Tejay Antone,2019,AA,49,22,12,71,4,0,4,0.056338028169014,1.0,0.056338028169014,0,-3
622169,Angel Duno,2019,AA,18,14,19,32,6,0,6,0.1875,1.0,0.1875,0,-3
622218,Jordan Guerrero,2019,AA,7,4,4,11,0,0,0,0.0,,0.0,0,-3
622230,Andrew Lee,2019,AA,24,9,11,33,3,1,4,0.1212121212121212,0.75,0.0909090909090909,0,-3
622247,Jon Harris,2019,AA,9,6,3,15,0,0,0,0.0,,0.0,0,-3
622253,Dillon Tate,2019,AA,24,8,11,32,0,0,0,0.0,,0.0,0,-3
622256,Patrick Weigel,2019,AA,12,3,7,15,2,0,2,0.1333333333333333,1.0,0.1333333333333333,0,-3
622338,Jesús Liranzo,2019,AA,12,10,8,22,2,1,3,0.1363636363636363,0.6666666666666666,0.0909090909090909,0,-3
622382,Gabriel Moya,2019,AA,8,2,4,10,1,2,3,0.3,0.3333333333333333,0.1,0,-3
622400,Michael Santos,2019,AA,14,8,6,22,2,0,2,0.0909090909090909,1.0,0.0909090909090909,0,-3
622415,Anthony Vizcaya,2019,AA,29,12,18,41,7,0,7,0.1707317073170731,1.0,0.1707317073170731,0,-3
622426,Adrian Almeida,2019,AA,34,22,24,56,3,1,4,0.0714285714285714,0.75,0.0535714285714285,0,-3
622459,Cristian Alvarado,2019,AA,30,17,21,47,4,1,5,0.1063829787234042,0.8,0.0851063829787234,0,-3
622465,Francisco Jimenez,2019,AA,34,17,21,51,11,4,15,0.2941176470588235,0.7333333333333333,0.2156862745098039,0,-3
622490,Robinson Leyer,2019,AA,29,22,17,51,12,0,12,0.2352941176470588,1.0,0.2352941176470588,0,-3
622503,Nabil Crismatt,2019,AA,38,14,13,52,7,0,7,0.1346153846153846,1.0,0.1346153846153846,0,-3
622506,Marcos Molina,2019,AA,41,24,15,65,2,5,7,0.1076923076923077,0.2857142857142857,0.0307692307692307,0,-3
622576,Juan Martinez,2019,AA,28,17,21,45,1,0,1,0.0222222222222222,1.0,0.0222222222222222,0,-3
622693,Harold Arauz,2019,AA,24,14,6,38,3,1,4,0.1052631578947368,0.75,0.0789473684210526,0,-3
622703,Ronald Herrera,2019,AA,40,21,13,61,12,0,12,0.1967213114754098,1.0,0.1967213114754098,0,-3
622747,Eduardo Vera,2019,AA,11,8,3,19,1,1,2,0.1052631578947368,0.5,0.0526315789473684,0,-3
622766,Miguel Díaz,2019,AA,9,4,5,13,1,1,2,0.1538461538461538,0.5,0.0769230769230769,0,-3
622774,José Manuel Fernández,2019,AA,20,15,7,35,2,4,6,0.1714285714285714,0.3333333333333333,0.0571428571428571,0,-3
622780,Angel Perdomo,2019,AA,12,6,5,18,2,1,3,0.1666666666666666,0.6666666666666666,0.1111111111111111,0,-3
622797,Pedro Payano,2019,AA,25,14,8,39,3,1,4,0.1025641025641025,0.75,0.0769230769230769,0,-3
623395,Brian Ellington,2019,AA,19,10,8,29,8,0,8,0.2758620689655172,1.0,0.2758620689655172,0,-3
623437,Justin Topa,2019,AA,16,11,11,27,5,0,5,0.1851851851851851,1.0,0.1851851851851851,0,-3
623471,Justin Dillon,2019,AA,29,15,10,44,0,1,1,0.0227272727272727,0.0,0.0,0,-3
623485,Ashton Goudeau,2019,AA,29,15,14,44,2,1,3,0.0681818181818181,0.6666666666666666,0.0454545454545454,0,-3
623490,Brad Markey,2019,AA,39,12,13,51,2,2,4,0.0784313725490196,0.5,0.0392156862745098,0,-3
624420,Ian Clarkin,2019,AA,14,8,10,22,1,1,2,0.0909090909090909,0.5,0.0454545454545454,0,-3
624519,Logan Shore,2019,AA,63,30,21,93,9,8,17,0.1827956989247312,0.5294117647058824,0.0967741935483871,0,-3
624526,Garrett Williams,2019,AA,80,39,26,119,6,1,7,0.0588235294117647,0.8571428571428571,0.0504201680672268,0,-3
624575,Joshua Torres,2019,AA,19,12,12,31,3,0,3,0.0967741935483871,1.0,0.0967741935483871,0,-3
624647,Victor González,2019,AA,36,15,13,51,3,1,4,0.0784313725490196,0.75,0.0588235294117647,0,-3
625971,Willy Ortiz,2019,AA,34,24,12,58,4,0,4,0.0689655172413793,1.0,0.0689655172413793,0,-3
625974,Sam Lewis,2019,AA,22,16,11,38,7,2,9,0.2368421052631578,0.7777777777777778,0.1842105263157894,0,-3
627218,Emerson Martinez,2019,AA,49,21,14,70,0,2,2,0.0285714285714285,0.0,0.0,0,-3
627893,Carlos Belen,2019,AA,13,8,8,21,1,0,1,0.0476190476190476,1.0,0.0476190476190476,0,-3
628318,Kazuhisa Makita,2019,AA,30,21,23,51,3,1,4,0.0784313725490196,0.75,0.0588235294117647,0,-3
628708,Yunior Marte,2019,AA,20,13,15,33,4,0,4,0.1212121212121212,1.0,0.1212121212121212,0,-3
628709,Ofreidy Gómez,2019,AA,83,36,22,119,3,3,6,0.0504201680672268,0.5,0.0252100840336134,0,-3
629496,Chih-Wei Hu,2019,AA,12,2,5,14,1,1,2,0.1428571428571428,0.5,0.0714285714285714,0,-3
630241,Trent Szkutnik,2019,AA,37,18,20,55,5,0,5,0.0909090909090909,1.0,0.0909090909090909,0,-3
630263,James Bourque,2019,AA,14,4,9,18,5,1,6,0.3333333333333333,0.8333333333333334,0.2777777777777778,0,-3
639238,Edgar Arredondo,2019,AA,63,32,19,95,11,1,12,0.1263157894736842,0.9166666666666666,0.1157894736842105,0,-3
640444,Wil Crowe,2019,AA,58,21,15,79,2,0,2,0.0253164556962025,1.0,0.0253164556962025,0,-3
640448,Kyle Finnegan,2019,AA,18,10,13,28,1,1,2,0.0714285714285714,0.5,0.0357142857142857,0,-3
640451,Hunter Harvey,2019,AA,36,18,12,54,6,4,10,0.1851851851851851,0.6,0.1111111111111111,0,-3
640453,Connor Jones,2019,AA,43,30,32,73,4,1,5,0.0684931506849315,0.8,0.0547945205479452,0,-3
640454,Matt Krook,2019,AA,46,26,27,72,6,1,7,0.0972222222222222,0.8571428571428571,0.0833333333333333,0,-3
641154,Pablo López,2019,AA,8,2,3,10,1,1,2,0.2,0.5,0.1,0,-3
641329,Bryan Baker,2019,AA,14,18,17,32,1,0,1,0.03125,1.0,0.03125,0,-3
641334,Matt Ball,2019,AA,23,11,8,34,5,1,6,0.1764705882352941,0.8333333333333334,0.1470588235294117,0,-3
641388,Ty Boyles,2019,AA,54,28,34,82,2,1,3,0.0365853658536585,0.6666666666666666,0.024390243902439,0,-3
641394,Jake Brentz,2019,AA,13,1,6,14,3,0,3,0.2142857142857142,1.0,0.2142857142857142,0,-3
641401,Connor Brogdon,2019,AA,9,7,7,16,1,1,2,0.125,0.5,0.0625,0,-3
641420,Zack Burdi,2019,AA,13,8,13,21,0,0,0,0.0,,0.0,0,-3
641425,Thomas Burrows,2019,AA,9,7,8,16,0,0,0,0.0,,0.0,0,-3
641440,Tyler Carpenter,2019,AA,36,23,12,59,8,2,10,0.1694915254237288,0.8,0.135593220338983,0,-3
641447,Daniel Castano,2019,AA,47,33,16,80,6,1,7,0.0875,0.8571428571428571,0.075,0,-3
641455,Andrew Church,2019,AA,20,7,4,27,4,0,4,0.1481481481481481,1.0,0.1481481481481481,0,-3
641457,Bailey Clark,2019,AA,37,23,21,60,7,0,7,0.1166666666666666,1.0,0.1166666666666666,0,-3
641548,Mark Ecker,2019,AA,24,16,18,40,2,1,3,0.075,0.6666666666666666,0.05,0,-3
641576,Bernardo Flores Jr.,2019,AA,52,17,14,69,10,3,13,0.1884057971014492,0.7692307692307693,0.144927536231884,0,-3
641620,Brandon Gold,2019,AA,82,47,26,129,8,5,13,0.1007751937984496,0.6153846153846154,0.0620155038759689,0,-3
641632,Conner Greene,2019,AA,75,37,21,112,8,3,11,0.0982142857142857,0.7272727272727273,0.0714285714285714,0,-3
641641,Taylor Grover,2019,AA,9,5,7,14,3,0,3,0.2142857142857142,1.0,0.2142857142857142,0,-3
641660,Brett Hanewich,2019,AA,17,11,15,28,4,0,4,0.1428571428571428,1.0,0.1428571428571428,0,-3
641662,Alec Hansen,2019,AA,34,12,24,46,7,1,8,0.1739130434782608,0.875,0.1521739130434782,0,-3
641672,Thomas Hatch,2019,AA,84,41,26,125,11,7,18,0.144,0.6111111111111112,0.088,0,-3
641682,Ryan Hendrix,2019,AA,9,11,12,20,3,0,3,0.15,1.0,0.15,0,-3
641709,Brian Howard,2019,AA,88,33,23,121,13,8,21,0.1735537190082644,0.6190476190476191,0.1074380165289256,0,-3
641714,Reid Humphreys,2019,AA,5,5,4,10,0,0,0,0.0,,0.0,0,-3
641726,Daulton Jefferies,2019,AA,42,17,18,59,5,1,6,0.1016949152542373,0.8333333333333334,0.0847457627118644,0,-3
641728,Bud Jeter,2019,AA,13,13,8,26,2,0,2,0.0769230769230769,1.0,0.0769230769230769,0,-3
641733,Connor Johnstone,2019,AA,62,27,24,89,4,0,4,0.0449438202247191,1.0,0.0449438202247191,0,-3
641739,Rob Kaminsky,2019,AA,14,14,13,28,1,0,1,0.0357142857142857,1.0,0.0357142857142857,0,-3
641743,Anthony Kay,2019,AA,37,14,12,51,0,0,0,0.0,,0.0,0,-3
641754,Jeff Kinley,2019,AA,18,9,12,27,2,1,3,0.1111111111111111,0.6666666666666666,0.074074074074074,0,-3
641814,Michael Mader,2019,AA,11,10,6,21,2,0,2,0.0952380952380952,1.0,0.0952380952380952,0,-3
641850,Kevin McGowan,2019,AA,17,14,7,31,10,1,11,0.3548387096774194,0.9090909090909092,0.3225806451612903,0,-3
641851,Kyle McGowin,2019,AA,14,4,6,18,4,0,4,0.2222222222222222,1.0,0.2222222222222222,0,-3
641861,Casey Meisner,2019,AA,13,10,5,23,1,1,2,0.0869565217391304,0.5,0.0434782608695652,0,-3
641887,Evan Mitchell,2019,AA,9,2,2,11,0,0,0,0.0,,0.0,0,-3
641889,Dalton Moats,2019,AA,34,24,29,58,6,2,8,0.1379310344827586,0.75,0.1034482758620689,0,-3
641899,Ryan Moseley,2019,AA,40,15,25,55,1,1,2,0.0363636363636363,0.5,0.0181818181818181,0,-3
641900,Scott Moss,2019,AA,66,31,22,97,16,9,25,0.2577319587628865,0.64,0.1649484536082474,0,-3
641907,Patrick Murphy,2019,AA,50,35,18,85,7,3,10,0.1176470588235294,0.7,0.0823529411764705,0,-3
641949,John Parke,2019,AA,35,20,14,55,3,1,4,0.0727272727272727,0.75,0.0545454545454545,0,-3
641959,Jake Paulson,2019,AA,81,42,24,123,16,1,17,0.1382113821138211,0.9411764705882352,0.1300813008130081,0,-3
641962,CD Pelham,2019,AA,26,23,23,49,5,0,5,0.1020408163265306,1.0,0.1020408163265306,0,-3
641974,Alex Phillips,2019,AA,19,8,13,27,4,0,4,0.1481481481481481,1.0,0.1481481481481481,0,-3
641990,Daniel Procopio,2019,AA,15,9,11,24,1,0,1,0.0416666666666666,1.0,0.0416666666666666,0,-3
641995,Roel Ramírez,2019,AA,60,25,32,85,8,0,8,0.0941176470588235,1.0,0.0941176470588235,0,-3
642007,Arturo Reyes,2019,AA,18,3,4,21,0,0,0,0.0,,0.0,0,-3
642041,Zac Ryan,2019,AA,10,7,7,17,2,0,2,0.1176470588235294,1.0,0.1176470588235294,0,-3
642048,Tayler Saucedo,2019,AA,16,12,10,28,0,0,0,0.0,,0.0,0,-3
